StartDate,EndDate,IPAddress,Progress,sector,QID1,gender,Q2_4_TEXT,education,housing,Q7_4_TEXT,Q3,Q3_7_TEXT,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_6,Q10_7,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q11,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_7_TEXT,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q23_8_TEXT,graffiti_perc_gem,streetart_perc_gem,Zgraffiti_perc_gem,Zstreetart_perc_gem,privaat_rapport_gem,publiek_rapport_gem,graffiti_perception_sum,graffiti_reporting_sum,filter_$,age
2025-03-26T04:41:48Z,2025-03-26T04:48:14Z,188.189.21.47,100,A13,1963,Man,,Diploma Middelbaar,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Tussen 5 en 10,5,5,5,5,3,4,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Helemaal oneens,Helemaal oneens,3,3,2,2,2,3,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Neen,Ik weet het niet,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,4.5,5,1.6958585348565296,1.5396422882075755,1,1,27,15,Selected,62
2025-03-26T05:24:34Z,2025-03-26T05:33:53Z,146.19.88.242,100,A742,1994,Vrouw,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk voltijds,,Tussen 5 en 10,5,4,4,4,2,1,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Oneens,Helemaal oneens,5,5,3,3,1,1,Waarschijnlijk,Neutraal,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Ja,50,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",Andere:,"I'd ask art students and just young people to practice on top of graffiti that should be removed, and try to improve them or make them into something more beautiful. I'd also draw eyes on the facades of the buildings so that people feel watched (there are some studies that show it works). And maybe create more transparent communication channels for communities most likely to be making graffitis, because it's also a form of trying to be seen and heard.",3.3333333333333335,4.833333333333333,0.48509904162367484,1.3381396495102325,3.5,2.2,20,18,Selected,31
2025-03-26T05:23:28Z,2025-03-26T05:38:13Z,91.178.253.9,100,A13,1995,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Tussen 5 en 10,4,1,4,1,1,3,Neutraal,Oneens,Eens,Neutraal,Neutraal,Oneens,5,5,5,5,4,4,Waarschijnlijk,Waarschijnlijk,Heel waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Neutraal,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,Graffiti is lelijk,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,NA,Andere:,geen tijt,Ja,,Ja,5,NA,Nultolerantie: elk type graffiti moet direct verwijderd worden,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.3333333333333335,3.5,-0.5526948097187723,-0.27388146006850966,4,3.6,14,28,Selected,30
2025-03-26T07:06:24Z,2025-03-26T07:14:38Z,109.138.182.27,100,A05,1994,Vrouw,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik ben een student,,Tussen 5 en 10,3,4,4,3,2,3,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Helemaal oneens,Helemaal oneens,4,3,2,5,3,1,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,NA,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,3.1666666666666665,5,0.31213339973326665,1.5396422882075755,5,2.2,19,18,Selected,31
2025-03-26T07:47:06Z,2025-03-26T07:54:28Z,109.133.3.236,100,A542,2007,Vrouw,,Diploma Lager Onderwijs,Anders:,Ik woon nog bij mijn ouders,Ik ben een student,,Tussen 5 en 10,4,5,5,4,3,4,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Neutraal,Helemaal oneens,3,3,2,1,1,1,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Neen,Weet ik niet,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,4.166666666666667,4.666666666666667,1.349927251075714,1.1366370108128903,2.5,1.6,25,11,Selected,18
2025-03-26T09:15:35Z,2025-03-26T09:28:42Z,188.189.234.232,100,A13,2007,Man,,Diploma Middelbaar,Anders:,Ik woon bij mijn ouders,Ik ben een student,,Tussen 5 en 10,4,4,4,4,4,4,Oneens,Oneens,Eens,Oneens,Eens,Oneens,4,3,2,4,2,2,Waarschijnlijk,Neutraal,Heel waarschijnlijk,Neutraal,Waarschijnlijk,Helemaal niet waarschijnlijk,Neutraal,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,De graffiti viel op,Graffiti is lelijk,NA,Andere:,"Het is seksistisch, racistisch…",NA,Ik denk niet dat het een impact zal hebben,NA,Er zijn andere dingen waar ik me zorgen over maak,Andere:,Het is misschien mooi,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,NA,Andere:,Als er een melding komt van graffiti op andermans bezit moet de eigenaar kiezen of het gratis verwijderd wordt of of het niet verwijderd wordt en dat zijn keuze altijd kan veranderen.,4,3.6666666666666665,1.1769616091853061,-0.07237882137116702,3.5,3.2,24,17,Selected,18
2025-03-26T09:44:55Z,2025-03-26T09:53:23Z,78.23.6.196,100,A321,1999,Man,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk voltijds,,Tussen 5 en 10,2,3,2,2,2,4,Helemaal oneens,Oneens,Helemaal eens,Oneens,Oneens,Helemaal oneens,5,5,1,5,2,2,Waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Neutraal,Niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,Andere:,Indien grafitti aanwezig is op locaties waardoor de algehele veiligheid van de omstaanders negatief beïnvloed wordt.,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,Ik denk dat het deel uit maakt van een cultuur,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.5,4.5,-0.3797291678283646,0.9351343721155472,3,1.6,15,20,Selected,26
2025-03-26T11:12:38Z,2025-03-26T11:19:43Z,104.28.40.0,100,A10,1986,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Tussen 5 en 10,4,2,2,3,2,2,Oneens,Oneens,Eens,Oneens,Eens,Oneens,5,5,3,4,2,2,Heel waarschijnlijk,Niet waarschijnlijk,Neutraal,Helemaal niet waarschijnlijk,Waarschijnlijk,Neutraal,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,NA,NA,NA,Graffiti is lelijk,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,Andere:,"Kan mooi of passend zijn, maar tags en van die toestanden trekken op niets en zijn louter egotripperij.",Ja,,Ja,20,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,NA,NA,,2.5,3.6666666666666665,-0.3797291678283646,-0.07237882137116702,3.5,2.4,15,21,Selected,39
2025-03-26T11:59:30Z,2025-03-26T12:04:04Z,78.23.104.46,100,A10,1997,Vrouw,,Diploma Hoger Onderwijs,Ik huur een woning/appartement,,Ik werk parttime,,Tussen 5 en 10,5,5,4,5,3,3,Oneens,Oneens,Eens,Helemaal oneens,Neutraal,Neutraal,4,4,1,3,1,1,Heel waarschijnlijk,Heel waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,4.166666666666667,3.8333333333333335,1.349927251075714,0.12912381732617614,5,2,25,14,Selected,28
2025-03-26T13:05:08Z,2025-03-26T13:11:31Z,78.21.34.247,100,A60,1992,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Tussen 5 en 10,4,2,4,3,2,3,Oneens,Oneens,Eens,Oneens,Neutraal,Neutraal,4,4,4,4,3,3,Niet waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,De graffiti viel op,NA,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3,3.6666666666666665,0.13916775784285898,-0.07237882137116702,3,4,18,22,Selected,33
2025-03-26T13:55:52Z,2025-03-26T14:07:05Z,78.23.50.16,100,A13,1981,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Tussen 5 en 10,5,1,5,2,2,2,Helemaal oneens,Helemaal oneens,Helemaal eens,Helemaal oneens,Helemaal oneens,Helemaal oneens,5,4,4,5,2,2,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,Ik weet niet wie ik moet contacteren,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,Nu komt de aap uit de mouw,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,2.8333333333333335,5,-0.03379788404754871,1.5396422882075755,5,3.2,17,22,Selected,44
2025-03-26T15:26:01Z,2025-03-26T15:36:49Z,109.133.215.210,100,A742,1982,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Anders:,Ik werk 4/5,Tussen 5 en 10,2,1,1,2,2,2,Oneens,Oneens,Eens,Oneens,Oneens,Oneens,4,5,3,5,4,2,Heel waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Neutraal,"Ja, ik heb een melding gemaakt bij de verhuurder","Op het huis van de buurman. Echt geklad, vandalisme",Is uiteindelijk verwijderd. Geen idee hoe lang,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,Graffiti is lelijk,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,1.6666666666666667,4,-1.2445573772804037,0.33062645602351876,4.5,2.2,10,23,Selected,43
2025-03-27T01:11:41Z,2025-03-27T01:23:32Z,78.23.1.82,100,A321,1962,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Tussen 5 en 10,4,4,4,4,4,4,Oneens,Oneens,Helemaal oneens,Oneens,Oneens,Oneens,4,3,2,3,2,2,Waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Ja, ik heb een melding gemaakt bij Stad Gent","Was op ons eigen afsluiting langs de straatkant, ook reeds op ons garagepoorten","Ja, vrij snel door de stadsdiensten verwijderd",Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,Het is een misdrijf en het is een goede daad om het te melden,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,Eigenlijk zou men beter de graffiti spuiter achterhalen en die persoon laten betalen,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,4,3.5,1.1769616091853061,-0.27388146006850966,4,2.4,24,16,Selected,63
2025-03-27T02:02:06Z,2025-03-27T02:12:26Z,188.188.113.58,100,A040,1972,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Anders:,,Tussen 5 en 10,4,3,4,4,2,3,Oneens,Oneens,Eens,Oneens,Oneens,Oneens,4,4,4,4,4,2,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,Andere:,In het tolhuispark dat openbaar is voor iedereen is er momenteel een lelijke grafitti van een nationalistische vlag en religieus symbool van 1 bevolkingsgroep: dat vind ik niet tolereerbaar in een openbaar speelplein. Dat zou ik willen rapporteren aan Stad Gent.,Ik weet niet wie ik moet contacteren,NA,NA,NA,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",NA,,3.3333333333333335,4,0.48509904162367484,0.33062645602351876,4,3.6,20,22,Selected,53
2025-03-27T02:53:31Z,2025-03-27T03:03:46Z,91.177.149.93,100,A13,1957,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Tussen 5 en 10,3,2,2,3,2,2,Oneens,Neutraal,Neutraal,Oneens,Neutraal,Oneens,2,2,2,2,2,2,Waarschijnlijk,Waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,NA,De grote hoeveelheid aan graffiti die al aanwezig is,NA,NA,NA,Andere:,"Ik vind zelfs fantastische graffiti soms visueel te aanwezig. De stad is al druk, extra prikkels, ook visueel, maakt t vervelend.",NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,Geen idee,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.3333333333333335,3.5,-0.5526948097187723,-0.27388146006850966,4,2,14,12,Selected,68
2025-03-27T03:29:17Z,2025-03-27T03:39:38Z,78.22.236.225,100,A10,1979,Wil ik liever niet zeggen,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik werk voltijds,,Tussen 5 en 10,4,4,4,4,3,4,Oneens,Oneens,Eens,Oneens,Neutraal,Oneens,3,2,1,4,2,2,Waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,NA,NA,,NA,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.8333333333333335,3.8333333333333335,1.0039959672948984,0.12912381732617614,3,1,23,14,Selected,46
2025-03-27T04:16:41Z,2025-03-27T04:24:13Z,213.119.9.1,100,A040,1951,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Tussen 5 en 10,3,2,4,2,2,2,Neutraal,Neutraal,Eens,Neutraal,Neutraal,Neutraal,5,5,5,5,4,4,Heel waarschijnlijk,Heel waarschijnlijk,Neutraal,Neutraal,Heel waarschijnlijk,Neutraal,Waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,NA,De graffiti viel op,NA,NA,NA,,Ik weet niet wie ik moet contacteren,NA,NA,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Ja,10,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.5,3.1666666666666665,-0.3797291678283646,-0.6768867374631954,5,3.6,15,28,Selected,74
2025-03-27T05:02:49Z,2025-03-27T05:10:03Z,37.185.139.162,100,A10,1978,Vrouw,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben zelfstandige,,Tussen 5 en 10,4,2,2,4,1,2,Oneens,Neutraal,Neutraal,Oneens,Neutraal,Eens,5,5,5,5,5,5,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,Heel waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,Het type van graffiti,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,De graffiti viel op,Graffiti is lelijk,NA,NA,,Ik weet niet wie ik moet contacteren,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Ja,100,Nultolerantie: elke persoon dat betrapt wordt op graffiti zou direct gestraft moeten worden,Nultolerantie: elk type graffiti moet direct verwijderd worden,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,"De overheid moet bepaalde richtlijnen creëren die op basis van de meningen van de bevolking zijn gebaseerd, om graffiti te verwijderen. Hierbij wordt er een systeem gebruik van lage en hoge prioriteit waarbij hoge prioriteit graffiti sneller worden verwi",NA,"Stad Gent zou niet alleen moeten instaan voor het verwijderen van graffiti, andere overheidsinstanties moeten instaan voor de verwijdering op hun eigendom (spoorwegbruggen - > Infrabel, bus- en traminfrastructuur -> De Lijn)",Andere:,Kosten verhalen op diegene die illegale graffiti aangebracht hebben,2.5,3.1666666666666665,-0.3797291678283646,-0.6768867374631954,5,5,15,30,Selected,47
2025-03-27T05:21:52Z,2025-03-27T06:09:07Z,141.134.38.175,100,A31,1951,Man,,Diploma Hoger Onderwijs,Eigenaar van een (koop)huis/appartement,,Ik ben gepensioneerd,,Tussen 5 en 10,1,2,3,2,2,3,Neutraal,Eens,Neutraal,Eens,Eens,Neutraal,5,4,2,5,2,2,Waarschijnlijk,Neutraal,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Neutraal,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,De grote hoeveelheid aan graffiti die al aanwezig is,NA,Graffiti is lelijk,NA,NA,,NA,Ik denk niet dat het een impact zal hebben,NA,NA,NA,,Ja,,Neen,,NA,NA,NA,Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,2.1666666666666665,2.5,-0.7256604516091804,-1.4828972922525665,3.5,1.8,13,20,Selected,74
2025-03-27T10:04:20Z,2025-03-27T10:12:02Z,78.22.163.159,100,A321,2006,Vrouw,,Diploma Middelbaar,Ik huur een kot,,Ik ben een student,,Tussen 5 en 10,5,4,4,2,2,3,Helemaal oneens,Oneens,Helemaal eens,Helemaal oneens,Eens,Oneens,4,3,2,3,3,1,Neutraal,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Niet waarschijnlijk,Helemaal niet waarschijnlijk,Helemaal niet waarschijnlijk,"Neen, ik heb geen graffiti gerapporteerd aan één van de bevoegde instanties",,,NA,De locatie waar graffiti aanwezig is,NA,NA,NA,Het is een misdrijf en het is een goede daad om het te melden,NA,,NA,NA,Ik denk dat het deel uit maakt van een cultuur,Er zijn andere dingen waar ik me zorgen over maak,NA,,Ja,,Neen,,NA,NA,"Het aanstellen van erkende graffiti artiesten die kunstwerken maken in de graffiti stijl, als manier om illegale graffiti tegen te gaan",Meer gebruik maken van muren die beschikbaar worden gesteld zodat graffiti artiesten deze kunnen gebruiken om graffiti te spuiten,NA,NA,NA,NA,,3.3333333333333335,4.166666666666667,0.48509904162367484,0.5321290947208619,2.5,1.6,20,16,Selected,19
